,text1,text2,aut_id1,aut_id2,same
154,"SPOILERS German Fuhrer Adolf Hitler , Norman Rodway , in a purgatory-like in between or astral world bunker is seen reviewing his life and commenting on what he did as if he's arguing his case before a judge and jury in some higher court in the sky . Having with him a number of Hitler youths , blond and blue eyed golden nuggets as Hitler calls them , and two of his top henchmen Josef Gobbels and Hermann Goering , Joel Gray & Glenn Shadix , to make him feel at home ; together with an SS typist , Doug McKeon , who takes down every word that Hitler says . We the audience are given a deep and rare insight into Hitler's mind and what he thought of himself his place in history and the crimes that he committed during his lifetime . Hitler talking about his great accomplishments , good and bad , that made him undoubtedly one of the most feared recognized and written about persons in world history makes up most of the dialog in the film . In this in-between world of life and death is also Hitler's bride of one day , April 1945 , and long time mistress Eva Braun , Camilla Soeberg . There's also Sigmund Freud , Peter Michael Goetz , thrown into the movie who spends most of his time on screen psycho-analyzing Hitler to Hitler great annoyance and disgust . With films of his life as the German dictator played over and over on a number of screens all around the , what looks like , an underground bunker that he's in Hitler for the first time in his life , if he's indeed alive in the movie , admits to his many mistakes that brought about the disaster that fell upon himself and the country that he claims to love so much Nazi Germany . A lot of what Hitler says in the movie "" The Empty Mirror "" has mostly to do with his generals and how they double-crossed and betrayed him in the war by selling out to save their own necks at his and Germanys expense . We also see and hear Hitler crying about how he'll , sob sob , never be able to make the German capital of Berlin the great modern metropolis that he envisioned it to be ; with him seen sadly playing , like a little boy , with a toy scale model of the city . Hitler also admits that his two greatest mistakes in the war was his invasion of the USSR in the summer of 1941 and later that year declaring war against the United States as an obligation that he had to his Japanese allies , after that country's attack on Pearl Horbor . This just days after his panzer divisions were defeated and thrown back from the gates of Moscow by the Red Army and the brutal Russian Winter . The movie gets overly esoteric as Hitler starts to suddenly turn snow white and age becoming almost unrecognizable , looking like an unkempt and disheveled Captain Kangaroo , as he sees the results of his actions , that throughout the movie he tried to overlook and ignore . Hitler sees films of liberated concentration camps and the thousands of dead found in them and literally goes mad as if that's his ultimate punishment . Interesting but just a bit too talky of a movie with Hitler , as if he's in a Broadway Musical , having a number of unnecessary costume changes as if to show us in the audience what and extensive wardrobe he had and how good he look wearing it . We even see Hitler cracking jokes , which no one with him in the bunker would dare , about himself as if he were doing some stand-up comic routine . The films of Hitler and Nazi Germany get a bit too much since they never for once let up and give you a chance to digest what's happening in the movie . By the time "" The Empty Mirror "" is over your almost as worn out watching the movie as Hitler or actor Norman Rodway is in being in it .","Lincoln goes to the consulate trying to prove that Michael is innocent and killed a hit-man in self-defense ; he discovers that in Sona , the prisoners are left by themselves and without any guard after a violent riot . Further , the most violent criminals in Panama are imprisoned there and the prison is considered one way stream ? who goes in does not goes out . However , Michael would be transferred to another facility on the next day waiting for trial . Michael finds that Mahone , a starved Bellick and T-Bag are also arrested in the spot , and Mahone proposes a non-accepted association to breakout Sona . Lincoln visits Michael and tells him that Sara is missing ; Michael asks his brother to seek-out her . Michael is framed by the lord Lechero and accused of stealing drugs from another prisoner ; in accordance with the rules in Sona , they must fight without weapon and only one man goes out of the ring alive . Mahone saves Michael's life in the end . Lincoln receives a phone call from LJ scheduling a meeting in a restaurant in Panama City with Sara ; when Lincoln arrives , a mysterious stranger gives a cell phone for him . On the next morning , Lincoln tells Michael that the Company has kidnapped Sara and LJ and they want him to breakout Sona with the prisoner James Whistler in the maximum of one week . The first episode of the Third Season shows Michael in a prison which is actually Hell on Earth , with the most dangerous criminal in the place . The arrogant scum Bellick is totally humiliated and T-Bag is associating to the prison-lord , using his seductive approach to become close to power . The money is gone , and Sara and LJ are missing . The engaging how introduces Lechero and a gorgeous and mysterious woman . Title ( Brazil ) : "" Orientação "" ( "" Orientation "" )",2721657,2488512,False
155,"SPOILERS Surprisingly good made for TV movie about the short life and violent death of Colleen Applegate who was known by her many fans as porno film star Shauna Grant . Born in California and later moving to the little tree-lined Minnesota town , pop 3 , 500 , of Farmingdale Colleen was a beautiful and friendly girl . It turned out that her looks and girl-next-door persona was what brought her to the life that she lead and suffered through from 1981 to 1984 ending up with a bullet in her skull . After lingering for two days on life support Colleen finally passed away on March 23 1984 just two months shy of her 21th birthday . About to graduate from high school and go out in the world for the first time just turned 18 year-old Bannon Kansas High School cheerleader Pauleen Anderson , Joanna Lee , is about as naive and unfamiliar with the world outside Bannon as she is about what going on in Jupiter or Mars . Determained to make something of herself Pauleen quickly quits a job at the local phone company that her father , Dennis Howard , a supervisor there got for her . Knowing that she's about the most beautiful girl in town and having her boyfriend Cory Parker , Kris Kamm , willing to drive her and himself out to L . A Pauleen says goodbye to Bannon and her parents Del and Sharon Anderson , Medlinda Dillon . Pauleen feels that she has all the qualities that can make her a top fashion model or even movie star and the sooner she starts the better things will be for her . After knocking around the beach and town Pauleen finally lands a job for this modeling agency , Selby , where the owner Lou Gates , Ben Frank , an ex-professional boxer sees that Pauleen has a lot of talent as a future model and quickly get her started in a series photo session at his studio . We see right away that Pauleen is not that eager to take her clothes off since her upbringing back in Bannon was anything but ultra-liberal in the sexual freedoms that were so common in places like L . A San Francisco or New York back then during the "" sexual revolution "" . With a little prodding by Lou Pauleen starts to get the hang of things as a nude or semi-nude model and in no time at all she's making as much as $200 . 00 a day when she's working on a photo shoot . Cory seeing the results of his girlfriend Pauleen's work , the nude photos , breaks up with her and leaves for Bannon leaving Pauleen alone in the big city with almost no one to turn to for help . Slowly getting corrupted by drugs as well as posing nude and later appearing and acting in porno flicks the truth about Pauleen's sudden descent into the dark abyss of the world of adult entertainment reaches her parents and friends back in Bannon Kansas . This shocking discovery of Pauleens not so secret life happens as she appears in a number of nude and explicate girlie magazines and XXX rated movies and videos on sale in and around Bannon . The movie "" Shattered Innocence "" is very realistic in the fact that not all was bad and depressing for young Paulleen . We see her having good times at high class parties with famous Hollywood producers directors and actors in attendance . Pauleen did in the brief time that she was involved in the porno business have more then her share of fame & success , earning herself a nomination as best porno actress of 1983 at the yearly Erotic Film Awards . As a top rated and much sought after Porno Queen , making as much as 30 feature films , Pauleen made more then enough money to get her out of the business and start a new life . It was Pauleens strong addicting to cocaine that she stuck up her nose almost around the clock in order to keep her weight down and give her a high that ate up all her savings , as much as $1 , 500 . 00 a day when she was shooting a movie . It was when her cocaine supplier and live-in boyfriend Mel , John Pleshette , was sent away to the big house for five years on an old drug rap that pushed Pauleen to the edge and also drove the depressed confused and abandoned young woman to kill herself . All too common a story about how the glamor and glitter of tinsel town drove many a young girl to her doom finding out only too late that the odds of making it big , no matter how gorgeous and beautiful she is , on the big or small screen is about as high as the dead coming back to life before the resurrection . Even if Pauleen , by some miracle , did make it to stardom and fame , without being addicted to drugs , in almost all cases it would last about as long as a flickering shooting star across the sky on a warm summer night ; Like the short and sad life of of the beautiful but tragic Pauleen Anderson AKA Colleen Applegate .","SPOILERS Getting killed on the golf course by a loose ball stock broker Sterling Brooks , Cameron Bancroft , ends of in this heavenly way-station where it's to be decided , by a Heavenly Counsel , where and what his final destination will be ; Heaven or that other place . This will be decided on in what actions Sterling takes when he goes back on earth when he's to correct the mistakes he made while he was still alive . Being guided by his Guardian Angle Joe , Greg Evlgan , Sterling will find out that his mission is to save both Annie Campbell , Erika Elenika , and her daughter Marissa , Nickol Tschenscher , from the notorious Badgett Brothers Junior & Eddie , Eli Gabry & Craig March . It's Junior Badgett whom Amie is slated to testify against in an arson an attempted murder case that she's the only witness to . It takes a while for Sterling to get the hang of being dead as well as invisible to those , like Amie and Marissa , back on earth . It takes even longer for the not that on the ball , in realizing what his relationship is with both Amie & Nickol , Sterling to throw off his hang ups , like disliking kids , and realize that he lived a life of nihilism and self absorption not feeling or caring for those whom he hurt in the process . As Sterling starts to connect with both Amie & Marissa he not only finds his long lost humanity for his fellow human being but becomes visible to both of them . As all this is happening Marissa feeling left out , by being locked up in her home for her own protection , in the world sneaks out of her mom's and granny's , Norah Campbell , house to go ice-skating with her friends . Spotted by Eddie Badgett and his henchmen they end up kidnapping Marissa holding her hostage in that it will persuade her mom not to testify against his brother Junior in court . That all had to do with Amie , who was the singer at a party thrown by the Badgett's , overhearing Junior brag about torching Hans Kramer's , Udo Kler , home-which he later did-in retaliation for Hans being late on a loan that he owed him . As if burning down Hans house wasn't enough Junior also plans to murder him after he gets his money from Hans in order , in him being a notorious loan shark , just to keep in practice ! If Amie testifies in court to what she heard Junior say he'll be put on ice , or the clink , for the rest of his miserable life ! It's now up to Sterling to rescue Marissa from the Badgett Mob and thus have her mom feel safe in testifying against Junior Badgett . As things turn out it's not Sterling who ends up saving the day but someone else who , like Sterling , came back from the "" other side "" to straighten things out . And that more then anything else will not only save both Marissa and , if it's possible to save someone's life who's dead already , Sterling lives but turn the murderous Badgett Brothers , or at lest Eddie , into decent and law abiding citizens ! A lot like the 1946 classic Christmas movie "" It's a Wounderful Life "" the 2002 made for TV film "" He Sees You when You're Sleeping "" hits all the right notes in its giving Sterling another chance in redeeming himself so he can be accepted as an angle in heaven . As for Guardian Angle Joe he's still hard at work with saving other persons assigned to him in having them clear up the messes they left on earth after they passed away ! But now Joe has fellow Guardian Angle Sterling Brooks to help him out with his heavy workload .",2721657,2721657,True
156,"The Five Pennies Danny Kaye plays Red Nichols , a famous coronet player of yesteryear . I found this story a notch better "" fair "" and nicely aided by the musical talent of Louis Armstrong . Kaye and Armstrong's duet on "" When The Saints Go Marching In "" is the highlight of the film . For a classic movie , the stereo in here is amazing , especially on the songs . In one instance , there are three people singing and their voices all coming out separately on different speakers . Pretty good for just the tape . Now that a DVD has been released , I wonder what the sound on that is like ? The story starts to lag a bit near the end when Kaye starts to feel sorry for himself and this goes on and on as he retires from playing . However , there is a nice , sentimental upbeat ending . Notes : Kaye and Barbara Bel Geddes , who plays Red's wife "" Bobbie , "" never age in the film even though it spans 15 or more years ! It's interesting to see Tuesday Weld as a teenager .","It's not a movie with a great or original story ( which horror movie does anyway ? ) or approach but this is simply one fine and effective genre movie , with a fine premise , good settings and some wonderful genre moments . Amazing thing is that director Bob Clark started his career with movies like this but soon continued on making movies such as "" Porky's "" and "" Baby Geniuses "" , which is obviously a totally different genre . A waste of his talent ? Well , in all honesty horror movies from the ' 70's are definitely better ones than the ones from the ' 80's of ' 90's , so I'm not too sure about it actually if Clark would had continued to direct horror movies during his later career those movies would had been as good as this one , mostly in terms of style . ' 70's movies of course have a very distinctive style and atmosphere . Some of the best and most classic horror movies also date back from the ' 70's . Movies such as "" The Exorcist "" , "" The Omen "" , "" Don't Look Now "" , "" Halloween "" oh and I can just go on and on . This movie wasn't the first slasher and it also wasn't the most influential or best known one ( credit for that still mostly goes to John Carpenter's "" Halloween "" ) but it's nevertheless obvious that this movie inspired later film-makers and is a fine example of the genre from the ' 70's . It's a really effective horror movie , that features all of the right required ingredients . It doesn't make this the most original genre movie with its style or approach but it's simply one fine executed one . The movie has a good dark and mysterious atmosphere and it also really knows to be scary in parts . Especially the phone calls within the movie , which play a key part , are really scary . I don't know what it is but phone calls are always scary and effective material for horror movies . Just think about movies such as "" Scream "" , "" When a Stranger Calls "" or "" Sorry , Wrong Number "" . What also helps the movie is its atmospheric musical score from Carl Zittrer , who used to work a lot with Bob Clark during his career . The movie also really has a great cast with actors you wouldn't necessarily normally expect in a genre movie such as this one . Margot Kidder is really great in this movie , in a fairly early role from her . The movie also stars Keir Dullea , who unfortunately doesn't ever star in that many movies . A great movie for the fans of the genre , as well as to everyone else for all that matter .",4445210,1416505,False
157,"This movie is in constant rotation on SciFi and its another one of those movies that I stop at each time its on . The plot has badly done giant mosquitoes attacking people in the country side . They have been mutated after feeding on the blood of dead aliens . . . I know you're shocked , you were expecting a high class movie ( even with the title Mosquito ) and instead you got a very silly movie played ( reasonably ) straight by everyone involved . Clearly the cast and crew knew this was a silly idea , but they milk it for all its worth turning the attack scenes into something you both wince at ( for the idea of it ) and groan at ( the silliness of the execution ) . This is one of the rare modern attempts at a drive in movie that walks the fine line between being serious and being mocking to create something thats enjoyable despite the dumbness of it all . If you can take it on its own level its worth two bags of popcorn and a couple of sodas . If you can't take it for what it it is then you're in for a long painful viewing experience . on the brain dead fun-o-meter .","If you want to see a hysterical but incredibly mindless film this is it . The plot has to do with a gang of thieves dressed as Santa pulling off a string of robberies . Its up to a klutzy cop and a taxi driver to stop them . The plot here is just an excuse for a series of very funny set pieces , the drug store scene in which the taxi driver tries to find out what a pregnancy tester is had me on the floor . Forget the plot , not only will you be way way way ahead of everyone on screen it ceases to make any sense two thirds of the way in . Still the film remains fall down funny to the end .",3079504,3079504,True
158,"Having won multiple awards and gotten itself nominated in the 2002 Academy Awards in the Best Foreign Language Film category , my interest in Lagaan was actually in wanting to discover more of writer-director Ashutosh Gowariker's works , having seen his latest movie Jodha Akbar , and having bought Swades : We , the People starring Shah Rukh Khan , still unwatched . I've never been a fan of cricket and have never understood the rules , but I suppose after the time you're through with Lagaan , you'll learn at least the basics enough to enjoy the game . No doubt my interest in this sport has been piqued , and non-fans shouldn't steer away from the movie , because knowledge of the sport is not a pre-requisite for you to enjoy this wonderful gem of a sports movie running close to a whopping 3 . 5 hours ( and I heard in the collector's edition , it runs to 4 ? ) Set in British India , we learn that Lagaan is a form of taxation that the villagers have to pay to their Rajas , who in turn pay the British for protection against , erm , invading forces and rivals from other Rajas . In fact , the British were double crossing everyone during their occupation of the country , and bad weather makes the lives of the villagers even more hard pressed since they have zero crops to sell . Every village needs a folk hero , and herein lies Bhuvan ( Aamir Khan ) who decides to step into the shoes of one , not because of bravado , but because of the atrocities dished out by the British against his fellow countrymen , especially when taxes for the year have been doubled . So the stakes are raised in a game of cricket . Defeat the British , led by Captain Andrew Russell ( Paul Blackthorne ) and have a tax waver of 3 years for the entire province , or if they lose , then their Lagaan will be tripled . And you don't need a rocket scientist to tell you that when the impoverished have their backs against the corner , they have little choice but to fight back . However , after years of being oppressed and cowering in the face of hardship , you'll need that bright spark or two to shake things up and bring everyone to their senses that Hope is something they have which they can turn into reality if they work at it . The storyline might seem cliché as per the usual sports movies , where our hero Bhuvan has to assemble a team of good men each with their own special farming background which can be incorporated into the game , and recruitment always is a challenge when nobody believes you , and thinks you're the troublemaker who started it all . There are leaders , and there are followers , and some good time is invested to develop this challenge , as well as to explore the plight of the villagers in more detail . The villains of the movie , those pompous Brits personified by Captain Russell with his nose perpetually in the air all the time , are put in very bad light with their looking down of the natives as slaves . But even amongst themselves , the Indians too have their infamous caste system , and this was touched upon when Bhuvan chooses to adopt the more meritocratic route in player selection , and this message undoubtedly stands out . I can't comment much on these themes that Gowariker touch upon in his films , such as that of religious tolerance in Jodha Akbar , but it seems likely that he had incorporated these knowing that his films do appeal to the masses , and therefore serve as a reminder to everyone . While the last 1 . 5 hours get devoted to the game , where two proud man go head to head against each other with their team , and team members having their own personal vendettas worked out during the matches , it never for a minute played out in a boring manner . In fact , it was entertaining to watch them go through the paces of the game in 101 terms , and from there , those unfamiliar with cricket will likely be able to pick up the basics . Even if the sport is not your cup of tea , its delivery will still appeal to you , as do the usual Bollywood staple of dance and song , as composed by renowned A . R . Rahman - I particularly liked the segment where any self-respective sports movie will have - the training montage , and with a love triangle of sorts fused between Bhuvan , his childhood sweetheart Gauri ( Gracy Singh ) and Englishwoman Elizabeth Russell ( Rachel Shelley ) , sister of the villagers ' enemy but one who decides to teach them the game so that they can get on equal terms with her countrymen . Despite its clichés , Lagaan is wonderful entertainment , and you will not realize the movie's running length , as you'll be engrossed in what transpires , and will find yourself rooting for the clear underdogs as they go about trying to battle oppression in unfamiliar terms . Colourful songs and charismatic folk characters , Lagaan unquestionably reinforces my love for Bollywood !","Sixth or seven go round for the "" classic "" tale from the pen of the creator of Charlie Chan about a writer who goes to a deserted inn to write a story in 24 hours ( on a bet ) only to have interruption after interruption as people show up , guns are fired , secret doors open and bodies fall . It was a creaky tale ( George M Cohan was doing a stage version in 1913 ) when this film was made which may explain the slightly jokey tone , personified by the leads knowing nod and a wink way of acting . I like the story and I've seen a couple of other versions of the tale , and I find that when its done right you forget that you know what's going on and lose yourself in the telling . Unfortunately here the ability to lose myself was diminished by direction that didn't seem to want to really play up the mystery elements , despite great sets and a lead that signaled he knew what was going on . There was no way I was going to forget I knew how this was all coming out . Its not a bad film , but unless you've never seen any version of the story before you're more than likely to be extremely unimpressed . Worth a look , more so for those who don't know the tale ( if you know it wait until you're in a high tolerance mood )",317399,3079504,False
159,"A man in a suit at a Manhattan firm leaves work on Friday ; he looks unhappy . He stops at a fortune teller's for a Tarot reading : "" You are not where you belong , "" she tells him . That evening he quits his marriage and walks the streets of New York , passing from a classy bar to a gentleman's club , then to a high-class bordello , a mugging , a pawnshop , and a diner where someone does listen . He shares his insights with her and later with others . Violence , disappointment , and musings entwine as Edmond loses his moorings while believing he's found them . Where does he belong ? so from one random tarot card reading , a supposedly normal man decides to change hi life in an instant ? i don't buy that , that's why i didn't really enjoy this film . i usually love Mamet , but the dialogue here is very sluggish , even though Macy puts in a goo performance . once he meets fat Tony from the Simpsons , he decides that he wants fulfilment from prostitutes , the only thing is , he doesn't agree with the prices and gets nothing . so he decides to go all D-Fens and start to believe that the whole world does not understand him . and this is where the film starts to falter , Edmond becomes more and more unbelievable as the film goes on , and the whole thing starts to go a little Twin Peaks . by the end of the film , i was past caring about Edmond , as he was an unlikeable person from the start . a strange film , just very boring .","Retired thief Thunderbolt ( Clint Eastwood ) and sweet drifter Lightfoot ( Jeff Bridges ) meet cute when Thunderbolt jumps into Lightfoot's stolen car to escape a gunman . The pair embark on an oddball journey to get Thunderbolt's loot from an old robbery before his former associates , the sadistic Red ( George Kennedy ) and cretinous Goody ( Geoffrey Lewis ) , get to it first , but all four are too late ; the one-room schoolhouse hiding place has apparently vanished . instead , the four play house and work legit jobs while they plot to rob the same place Thunderbolt and Red hit before . Although the plan goes awry , Thunderbolt and Lightfoot discover that they may still have succeeded-or so they think . . . . . . . part comedy , part thriller and part tragedy , this is a very bizarre movie from Eastwoods production company , with some very oddball characters and a little bit of a homosexual undertone to the movie . Eastwood plays against type as thunderbolt , someone who is very laid back and not like a ' traditional Eastwood character ' at all . Bridges is the more feminine sidekick ' lightfoot ' , trying to get it on with women all the time ( we never actually see him succeed ) , very loud mouthed and brash , but with such admiration for thunderbolt . but the film goes to George Kennedy who as Red makes for a very un-nerving character who is like a loose cannon . with some great scenery and a fantastic script , this film is very easy going , but some times the nudity and the violence does seem out of place in thunderbolt and lightfoots world . sometimes laugh out loud funny and sometimes very tragic , this is another of those Eastwood film that has been unfairly forgot about .",3717154,3717154,True
160,"This 2002 Japanese film is the third feature film showcased in the inaugural Singapore Fantastic Film Festival ( The first two being Kontroll and Immortel , which I should be able to watch by the end of the fest ) . 9 Souls is at times a complex movie , and at times one which has a simple tale to tell . It blurs and crosses the line so often , it makes it difficult to try and classify its genre - part gore , part comedy , part social commentary . The title refers to 9 prisoners , who are introduced in more detail during their escape from prison ( in a very creative introduction by the way ) , ranging from murderers to a porn king , from a juvenile delinquent to a vertically challenged escape artist . It turns into part comedy once they escape , and have to find the means and substinence to help keep themselves alive in a strange new world . Prior to their escape , their world is their prison cell , rudely interrupted by a tenth crazed prisoner , a counterfeit king who leaks out the secret to the whereabouts of his stash . With this bit of information , they embark on a quest to recover this lost promise of treasure before going their separate ways . Which forms the second half of the movie . Throughout the first half , we are exposed to the dreams and hopes of these escape convicts . Being locked up for some time , they each have a secret desire to either reunite with their loved one , or have plans to live a better life . At some point , you will ponder if it was wise of them to each seek their dream , knowing its dire consequences , or would rather choose to stick together in their new found family . Thoughts on second chances in life also crosses your mind , if these serious crime offenders deserve another break in life , or are forever condemned in the eyes of society for their one moment of folly which has kept them locked up . The pacing of the film is at times choppy , and you'd have scenes that come out of the blue ( like cross-dressing as a disguise ) . I heard quite a number of people around me give the "" hmm . . . where did that come from "" comment . The soundtrack is kept simple , to a constantly played guitar tune , which in scenes of peace are kept soft , and in scenes of angst , being played to a crescendo . I find this effective in conveying emotions in the film , without the need of a bloated soundtrack . Rated R21 here for its subject content and scenes of gore which is not really shown on screen , this film is recommended for those who seek a different film offering , which is what this film fest is striving to achieve .","With this Speedy cartoon , almost everything just clicks . This is one of the better ones made in the 1960s . Sylvester is an excellent choice as a foil for Speedy and Speedy , who is really kind of bland when you think about it a bit , actually is kind of interesting in this one . Though the best Speedys have an ancillary character that makes the cartoon special ( like Slowpoke Rodriguez , for example ) this one is good enough without one to be memorable . But if Daffy were the adversary , it would have died of boredom inside of the first three minutes , tops . Worth the time to track down . Recommended .",317399,583640,False
161,"This movie is basically a little of "" Minority Report "" , "" Men in Black "" , "" Star Wars : The Phantom Menace "" , and the story it was based on all roled up into one . Sometimes with a blend you get a foul tasting mess , but here you end up with a rather good movie , that could have been better , however , overall it was entertaining . A movie about a robot who may have committed murder focuses mostly on Will Smith's character . He does pretty good in the role , but I am thinking an older actor would have done a better job with the role , maybe a Bruce Willis or someone like that . Still Smith did better than I thought he would and his character was believable enough for me . The robots are very well done and the story is decent enough , though I think they could have trimmed it down maybe ten or so minutes . The effects are good and the action is good as well . . . though most of the best action scenes are at the tail end of the movie . There are a few twists and turns in the story as well and they work rather well too . All in all this movie is an entertaining summer movie .","I used to think it couldn't get any worse than Manos the Hands of Fate , that is until I saw the creeping terror . I am suprised it has such a high rating , but to each his own . One of the problems I had with this movie is there is virtully no diolouge . A narrator provides most of the commentary . He will explain in depth a conversation between actors in the movie . I am guessing they messed up the recording of the voices when filming and instead of getting all the actors and actresses back to rerecord they probably figured it would be cheaper to get a narrator . Then there is the monster . A monster so slow ( it does creep , you have to give it that ) that you wonder how anyone can be killed by it . You virtually have to stay in one place and wait for it to kill you . I am guessing there is a city ordinance in the town against running . And , of course , it looks bad too . This movie just doesn't have anything , no good characters , no real terror , no redeeming value . At least Manos had the great Torgo .",1111192,1111192,True
162,"Blood Surf AKA Krocodylus is a fair film that has an okay cast which includes Dax Miller , Taryn Reif , Kate Fischer , Duncan Regehr , Joel West , Matt Borlenghi , Maureen Larrazabal , Cris Vertido , Susan Africa , Archie Adamos , Rolando Santo Domingo , and Malecio Amayao . The acting by the actors is fairly good . The thrills are fairly good and some of it is surprising . The movie is filmed fairly good as well . Same thing goes for the music The film is fairly interesting and the movie does keeps you going until the end . This is a fairly thrilling film . If you the the cast in the film , Monsters , Giant Animal films , Horror , Thrillers , Mystery , and interesting films then I recommend you to see this film today !","This Italian crime film is interesting at first , but the pace never picks up . Fabio Testi is a good-hearted robber stranded at the "" Last Chance Motel "" , Ursula Andress is the beautiful ( but somewhat stiff ) wife of the motel's owner , and Eli Wallach is Testi's partner , who comes after him when the diamonds they stole somehow disappear . You'd expect that the appearance of Wallach would help increase the tension , but that doesn't happen . Some of the night scenes ( including the sex scene ) are so dark you can't see anything ! ( )",1132073,386241,False
163,"I so wanted to give this film a better review , because if nothing else , "" Hulk "" at least takes a more interesting than average approach to the comic - book - turned - into - summer - blockbuster genre . Ang Lee gets kudos from me for his use of split screens to suggest the panels of a comic book , but that's about where my praise ends . Because I usually like Lee , I'm giving this two stars instead of one , but I'm doing that under duress . "" Hulk "" is dreadful . It's 140 minutes of nonsense , which might be o . k . if that nonsense had any notion that it was nonsense . But Lee and company seem to take their material utterly seriously , which is deadly for this kind of film . Lee uses the comic book look for his film , but he doesn't use the comic book tongue-in-cheek style of story-telling , so every single scene comes across as unintentionally silly . Even with that , the film might have been enjoyable . Hey , I enjoy a fun bad movie as much as the next guy . But this is a fun bad movie without the fun . The story takes forever to get going , and once it does it doesn't make a lot of sense anyway . I can't believe I'm saying this , but this is one case where the story overwhelms the visuals . I don't really need that much back story to the Hulk - - - what I want are cool action sequences and zingy special effects . Well , the effects in this suck . I almost have to believe the CG animation in this film was intentionally corny , otherwise the producers got seriously ripped off . The only thing I can say about the animated Hulk is that he's a better actor than Eric Bana , who plays Bruce Banner . Please don't ask this boy to act , and especially don't ask him to cry . Jennifer Connelly is starting to really get on my nerves . She's stealing the market on noble suffering away from Joan Allen . But the real booby prize goes to Nick Nolte , who has driven another nail into the coffin of his career with his appearance in this . He's absolutely putrid , chewing the scenery every chance he gets in a greasy fright wig . His big showy soliloquy toward the end might have been more effective if the viewer could understand a word he says , but I doubt it . Perhaps the filmmakers should have chosen to use a CG version of Nick Nolte instead of the real thing . And darned if this movie doesn't suffer from action movie syndrome , complete with false finale and a real finale that is jaw-droppingly wretched . $100 bucks to anyone who can make sense of what happens at the end , and who can also tell me how all of the people back at the military base were able to see the big battle between the Hulk and Nick Nolte as if they were watching it on screen as we are , even though they are miles away watching nothing more than a radar screen . Bad , bad , bad . . . . .","A surprise hit from 1989 , and one of a few late 1980s movies that launched Kevin Costner into super-stardom for a period of time during the next decade . This magical realist fable finds Costner's farm owner building a baseball diamond in one of his fields as a place for him to commune with baseball players dead and gone . The film feeds off of Americans ' nostalgic and sentimental attitudes about the sport , and it boasts a shamelessly manipulative ending custom made to wring tears from its audience , but damned if it doesn't work .",4532636,4532636,True
164,"This was a generally "" pleasant "" film , or even "" cute , "" as some women might put it . . . . but not more much . It's definitely a "" chick flick . "" It was another early vehicle for Johnny Depp to play an oddball , something he's done ever since ( and done well ) . He's fun to watch here , too . A highlight is his impersonation of some Buster Keaton and Charlie Chaplin routines . Frankly , I didn't care for the rest of the lead characters , those played by Aiden Quinn ( too blasphemous ) and Mary Stuart Masterson ( nice at first , but then pouts all the time which gets tiresome ) . Quinn's girlfriend is also a brat . If you like Depp , then this is worth a look .","Now I know that most of the Subspecies fans prefer the second movie over Bloodlust : Subspecies III , but I think this was actually my favorite of the series . This is where we see a little bit of Radu's weakness and that he can have mortal feelings for another , even love . Weither or not he's in love with Michelle , I think he admires her innocence and beauty , the power she holds over him , she knows it and definitely takes advantage of it , who can blame her , right ? But I love how the story goes into Radu , he fears this emotion , understandably , and it blinds him . This is strangely a tragic love story that really intrigues me , it goes from teacher / student to love / hate . Radu though I promise still delivers the good scares like the other Subspecies movies . Radu and his student , Michelle , are up to a lot , while he teaches her what it means to be a vampire , Radu's mother thinks it's a bad idea to keep her . Michelle's sister , Morgan , will not give up and she will do anything to save her sister's should . Michelle tells Radu that she can never love him , that she hates him and would rather just die instead of being a vampire but Radu wishes for her to stay with him forever . Bloodlust : Subspecies III is just continuing where the second Subspecies left off . My favorite scene was where Michelle is outside and Radu comes from behind her and she asks what can kill them , the dialog he delivers as well as his expressions , for a low budget film , Anders Hove is a good actor and makes Radu very believable . The scene was beautifully done between him and Denise . This was a fun series to get into , I really have enjoyed it , these are the horror films I've been looking for and would highly recommend them for a good scare .",4445210,1293485,False
165,"I am a huge Godzilla fan , I grew up with Godzilla , I just love seeing this awesome monster just destroy cities and fighting other monsters . I like his enemies as well but Godzilla is the Icon ! This Godzilla film is a great one . The story is very good and I really love the way Godzilla looks in this film . I love it when he roars and moves his tail . As for his enemies Mothra and the Mothra Larves they too are awesome . I love it when they roar . The fights between the monsters is really good . The acting by the film's human stars are also good . The music is just excellent ! I really love this Godzilla film for many reasons and its arguably the best ! If you love Godzilla I strongly recommend that you do what I did and buy Godzilla vs . Mothra today !","The Incredible Journey is a very good film that has a good cast which includes Émile Genest , John Drainie , Tommy Tweed , Sandra Scott , Syme Jago , Marion Finlayson , Ronald Cohoon , Robert Christie , and Beth Lockerbie . The acting by all of these actors is very good . The thrills is really good and some of it is surprising . The movie is filmed very good . The music is good . The film is quite interesting and the movie really keeps you going until the end . This is a very good and thrilling film . If you like Émile Genest , John Drainie , Tommy Tweed , Sandra Scott , Syme Jago , Marion Finlayson , Ronald Cohoon , Robert Christie , and Beth Lockerbie , the rest of the cast in the film , Adventure , Drama , Family , Comedy and interesting Animal films then I strongly recommend you to see this film today !",1132073,1132073,True
